"","YEARS.OLD","INDUSTRY","INDIA.HQ","TOTAL_EMPLOYEES","BRANCHES","RATING","REVIEWS","PACKAGE"
"Next Education India",16,"Other","Other",8.00636756765025,4.54329478227,3.4,6.76272950693188,-3.61191841297781
"SFO Technologies",18,"IT Services & Consulting","Bangalore / Bengaluru",8.00636756765025,2.77258872223978,3.4,6.76041469108343,-3.12356564506388
"Marsh McLennan",22,"Financial Services","Mumbai",8.00636756765025,3.17805383034795,3.9,6.75925527066369,-2.60369018577797
"Aristo Pharmaceuticals",56,"Pharma","Mumbai",8.00636756765025,4.64439089914137,3.9,6.75809450442773,-3.77226106305299
"Guidehouse",24,"Other","Chennai",8.00636756765025,2.94443897916644,3.6,6.75925527066369,-3.03655426807425
"Tata Chemicals",98,"Other","Other",8.9226582995244,4.45434729625351,4,6.75809450442773,-3.61191841297781
"Schlumberger",28,"Other","Pune",10.3089526606443,3.55534806148941,3.7,6.75693238924755,-2.97592964625781
"Vedanta Resources",26,"Other","Other",8.00636756765025,4.26267987704132,3.7,6.75693238924755,-3.05760767727208
"Bosch Chassis Systems",58,"Auto Components","Pune",8.00636756765025,3.13549421592915,4.1,6.75693238924755,-3.61191841297781
"Neel Metal Products",18,"Other","Other",8.9226582995244,3.58351893845611,4,6.75809450442773,-3.61191841297781
"ICCS",128,"Other","Other",6.62073965107352,3.36729582998647,3,6.75809450442773,-3.57555076880693
"Marks & Spencer",138,"Other","New Delhi",11.9183905730784,4.07753744390572,3.9,6.75227037614174,-3.54045944899566
"Bayer",31,NA,"Other",8.00636756765025,NA,4,6.75227037614174,-3.2188758248682
"Tafe Motors & Tractors",125,"Other","Other",6.62073965107352,4.23410650459726,3.9,6.75110146893676,-3.61191841297781
"Deepak Fertilisers and Petrochemicals",53,"Other","Mumbai",8.00636756765025,4.02535169073515,4.2,6.75110146893676,-3.44201937618241
"Yashoda Hospitals",24,"Healthcare","Other",8.00636756765025,3.40119738166216,3.9,6.74993119378857,-3.41124771751566
"Adani Enterprises",16,"Other","Other",8.00636756765025,4.27666611901606,3.6,6.74875954749168,-3.17008566069877
"Medhaj Techno Concept",36,"Other","Other",8.00636756765025,4.97673374242057,3.9,6.74875954749168,-3.91202300542815
"Psp Projects",42,"Engineering & Construction","Other",8.00636756765025,4.02535169073515,3.9,6.74758652682932,-3.61191841297781
"Amphenol Interconnect",10,"Other","Pune",8.00636756765025,2.70805020110221,4.2,6.74758652682932,-3.35240721749272
"HT Media",35,"Other","New Delhi",5.85936070647464,3.73766961828337,3.1,6.74523634948436,-3.07911388249304
"Consolidated Contractors",176,"Engineering & Construction","Mumbai",8.9226582995244,4.02535169073515,4.4,6.7428806357919,-4.3428059215206
"Serco",23,"Other","Mumbai",8.00636756765025,3.68887945411394,4.3,6.7428806357919,-4.42284862919414
"Xceedance",25,"Internet","Other",5.85936070647464,2.56494935746154,3.6,6.74405918631135,-2.84731226843572
"TNQ Tech Private Limited",97,"Other","Chennai",8.00636756765025,2.63905732961526,3.5,6.74405918631135,-3.24419363285249
"Technip Energies",24,"Engineering & Construction","Other",8.00636756765025,3.66356164612965,4.1,6.74170069465205,-3.07911388249304
"Medha Servo Drives",29,"Other","Other",8.00636756765025,3.97029191355212,4.2,6.74051935960622,-3.54045944899566
"Michelin",18,"Auto Components","Pune",8.9226582995244,3.8286413964891,3.8,6.73696695800186,-3.05760767727208
"SKH Metals",23,"Auto Components","Other",6.62073965107352,3.2188758248682,4,6.73696695800186,-3.64965874096066
"Rupeek",32,"Other","Bangalore / Bengaluru",8.00636756765025,4.04305126783455,3.6,6.73696695800186,-3.44201937618241
"OCS Group",3,"Other","Mumbai",8.00636756765025,4.04305126783455,4.1,6.73578001424233,-3.68887945411394
"Future Focus Infotech",10,"IT Services & Consulting","Bangalore / Bengaluru",8.00636756765025,4.04305126783455,3.4,6.73459165997295,-3.19418321227783
"Updater Services",NA,"Other","Chennai",NA,4.61512051684126,3.7,6.73459165997295,-3.57555076880693
"Alok Industries",11,"Other","Other",8.00636756765025,3.55534806148941,3.6,6.73221070646721,-3.47376807449699
"FastInfo",164,"Other","Other",8.00636756765025,2.07944154167984,4.1,6.72982407048948,-4.79270530983493
"Mahindra First Choice Wheels",90,"Internet","Mumbai",8.00636756765025,4.76217393479776,3.8,6.7286286130847,-3.50655789731998
"Feedback Infrastructure Services",62,"Engineering & Construction","Other",6.62073965107352,4.85981240436167,3.4,6.72743172485086,-3.68887945411394
"Jabil Circuit India",NA,"Other","Pune",NA,3.09104245335832,3.9,6.72743172485086,-3.35240721749272
"Parekh Integrated Services",17,"Other","Mumbai",8.9226582995244,4.27666611901606,4.1,6.72743172485086,-3.61191841297781
"Skipper",52,"Industrial Machinery","Other",5.85936070647464,4.4188406077966,3.7,6.72743172485086,-3.57555076880693
"Re Sustainability Limited",24,"Other","Other",8.00636756765025,4.39444915467244,3.9,6.72383244082121,-3.54045944899566
"Centum Electronics",76,"Other","Bangalore / Bengaluru",8.00636756765025,2.89037175789616,3.6,6.72383244082121,-3.32423634052603
"LEAD School",104,"Other","Mumbai",8.00636756765025,4.63472898822964,3.3,6.72383244082121,-3.44201937618241
"Arvind Lifestyle Brands",21,"Other","Bangalore / Bengaluru",8.00636756765025,4.46590811865458,4,6.72383244082121,-3.9633162998157
"Navayuga Engineering Company",21,"Engineering & Construction","Other",8.00636756765025,4.24849524204936,3.9,6.72262979485545,-3.77226106305299
"Magna International",62,"Auto Components","Pune",8.00636756765025,3.04452243772342,3.8,6.72142570079064,-2.95651156040071
"Precision Infomatic M Pvt Ltd",17,"IT Services & Consulting","Chennai",8.00636756765025,4.49980967033027,3.8,6.71901315438526,-3.57555076880693
"Ashirvad Pipes",NA,"Other","Bangalore / Bengaluru",NA,4.63472898822964,3.8,6.71901315438526,-3.57555076880693
"Bechtel",77,"Engineering & Construction","Other",8.00636756765025,3.43398720448515,3.8,6.71659477352098,-3.38139475436598
"Steag Energy Services",32,"Other","Other",8.00636756765025,4.06044301054642,4.2,6.71538338633468,-3.61191841297781
"ACL Digital",NA,"IT Services & Consulting","Bangalore / Bengaluru",8.00636756765025,3.2188758248682,3.6,6.71538338633468,-2.79688141480883
"RAMTeCH Software Solutions",30,"IT Services & Consulting","Other",8.00636756765025,3.55534806148941,3.6,6.71295620067707,-3.41124771751566
"CIEL HR",12,"Other","Bangalore / Bengaluru",8.9226582995244,4.63472898822964,3.9,6.71174039505618,-3.57555076880693
"C.R.I. Pumps",30,"Industrial Machinery","Other",8.00636756765025,4.20469261939097,3.8,6.71052310945243,-3.61191841297781
"AuthBridge Research Services",25,"IT Services & Consulting","Other",8.00636756765025,3.09104245335832,3.3,6.71052310945243,-3.47376807449699
"Musashi Auto Parts",18,"Auto Components","Other",8.00636756765025,3.17805383034795,3.8,6.71052310945243,-3.57555076880693
"Punj Lloyd",45,"Engineering & Construction","Other",8.00636756765025,4.26267987704132,3.9,6.7093043402583,-4.13516655674236
"LanceSoft",52,"Other","Other",8.00636756765025,3.3322045101752,3.3,6.71052310945243,-3.03655426807425
"Nlb Services",19,"IT Services & Consulting","Other",8.00636756765025,3.04452243772342,3.6,6.70686233660275,-3.44201937618241
"H&M",10,"Other","Bangalore / Bengaluru",8.00636756765025,4.06044301054642,3.9,6.70686233660275,-3.54045944899566
"Silaris Informations",18,"Other","New Delhi",6.62073965107352,3.09104245335832,3.1,6.70563909486,-3.57555076880693
"Vijay Sales",32,"Other","Mumbai",8.00636756765025,3.91202300542815,4.1,6.70441435496411,-3.68887945411394
"Mahindra Tractors",101,"Other","Other",8.00636756765025,4.83628190695148,4.1,6.69826805411541,-3.68887945411394
"Athena BPO",16,"Other","Mumbai",8.00636756765025,3.52636052461616,3.3,6.69950034016168,-3.61191841297781
"Shilpa Medicare",25,"Pharma","Other",8.00636756765025,3.40119738166216,3.4,6.69703424766648,-3.27016911925575
"Tata Starbucks",23,"Other","Mumbai",6.62073965107352,3.95124371858143,4.1,6.69703424766648,-3.9633162998157
"Epsilon",77,"Other","Bangalore / Bengaluru",8.00636756765025,2.63905732961526,3.7,6.6945620585211,-2.64507540194082
"National Health Mission",NA,"Healthcare","Other",NA,5.59842195899838,3.4,6.69579891705849,-3.81671282562382
"Target",24,"Other","Bangalore / Bengaluru",8.00636756765025,2.83321334405622,4.2,6.6945620585211,-2.81341071676004
"Sanden Vikas",24,"Auto Components","Other",8.00636756765025,3.40119738166216,4,6.69208374250663,-3.61191841297781
"Orient Electric",49,"Other","New Delhi",8.00636756765025,4.33073334028633,3.6,6.69208374250663,-3.47376807449699
"Royal Sundaram General Insurance",28,"Other","Chennai",8.00636756765025,4.63472898822964,3.7,6.69332366826995,-3.57555076880693
"Panacea Biotec",18,"Other","Other",8.00636756765025,4.20469261939097,3.7,6.69084227741856,-3.64965874096066
"MOURI Tech",11,"IT Services & Consulting","Other",6.62073965107352,2.19722457733622,3.6,6.69084227741856,-2.83021783507642
"Greenlam Industries",15,"Other","New Delhi",6.62073965107352,4.70953020131233,4.1,6.68959926917897,-3.57555076880693
"Impact Infotech Pvt. Ltd.",13,"IT Services & Consulting","Mumbai",8.00636756765025,4.27666611901606,3.5,6.68461172766793,-3.64965874096066
"Torry Harris Integration Solutions",25,"IT Services & Consulting","Bangalore / Bengaluru",10.3089526606443,2.39789527279837,4.3,6.68461172766793,-3.10109278921182
"Jaya Hind Industries",12,"Auto Components","Pune",8.00636756765025,3.61091791264422,3.7,6.68461172766793,-3.64965874096066
"Guardian India",29,"Other","Chennai",8.00636756765025,2.56494935746154,3.8,6.68461172766793,-3.14655516328857
"Fareportal",15,"Internet","Other",8.00636756765025,2.56494935746154,3.1,6.68586094706836,-3.32423634052603
"Intellipaat Software Solutions",24,NA,"Other",8.00636756765025,NA,3.7,6.68336094576627,-4.01738352108597
"FIITJEE",25,"Education & Training","New Delhi",8.00636756765025,3.87120101090789,3.2,6.68210859744981,-3.91202300542815
"National Payments Corporation of India",31,"Other","Mumbai",4.83230575857184,2.39789527279837,3.7,6.68210859744981,-3.27016911925575
"KGISL",94,"IT Services & Consulting","Other",8.00636756765025,2.94443897916644,3.1,6.68085467879022,-2.95651156040071
"Commonwealth Bank of Australia, India",25,"Financial Services","Bangalore / Bengaluru",8.00636756765025,2.63905732961526,3.1,6.68210859744981,-2.68824757380603
"HP India",105,"Other","Bangalore / Bengaluru",11.2252433925184,4.0943445622221,3.9,6.68085467879022,-2.90042209374967
"WSP",43,"Other","Bangalore / Bengaluru",8.00636756765025,3.40119738166216,4.2,6.68085467879022,-3.50655789731998
"Tata Hitachi Construction Machinery",10,"Industrial Machinery","Other",8.00636756765025,4.29045944114839,4,6.67959918584438,-3.50655789731998
"Rico Auto Industries",35,"Auto Components","Other",8.00636756765025,3.40119738166216,3.8,6.67834211465433,-3.38139475436598
"Ageas Federal Life Insurance",24,"Other","Mumbai",8.9226582995244,4.82028156560504,3.6,6.67834211465433,-3.81671282562382
"Lumen Technologies",76,"Other","Bangalore / Bengaluru",8.00636756765025,2.56494935746154,3.9,6.67834211465433,-3.2188758248682
"Ramco Systems",30,"Software Product","Chennai",10.3089526606443,3.3322045101752,3.9,6.67708346124714,-2.95651156040071
"Bank of India",26,"Other","Mumbai",8.00636756765025,5.14749447681345,3.8,6.67708346124714,-3.61191841297781
"Ups Logistics",24,"Other","Pune",8.00636756765025,3.61091791264422,3.5,6.67708346124714,-3.19418321227783
"Medusind Solutions",62,"IT Services & Consulting","Chennai",8.00636756765025,2.39789527279837,3.4,6.67708346124714,-3.54045944899566
"Carborundum Universal Limited",68,"Other","Chennai",8.00636756765025,4.76217393479776,3.8,6.67582322163485,-3.38139475436598
"Shaktiman Tirth Agro Technology",18,"Industrial Machinery","Other",10.3089526606443,4.14313472639153,3.9,6.67582322163485,-3.57555076880693
"Swaraj Tractors",27,"Other","Other",8.00636756765025,4.58496747867057,4.1,6.67708346124714,-3.57555076880693
"Qinecsa Solutions",22,"Other","Other",NA,2.94443897916644,2.9,6.67456139181443,-3.50655789731998
"Acme Cleantech Solutions",17,"Industrial Machinery","Other",8.00636756765025,4.57471097850338,3.9,6.67456139181443,-3.68887945411394
"Ford Business Solutions",59,"IT Services & Consulting","Chennai",NA,3.93182563272433,4.2,6.67329796776765,-3.24419363285249
"Parag Milk Foods",26,"Other","Mumbai",10.3089526606443,4.48863636973214,4.2,6.67329796776765,-3.68887945411394
"Sona Comstar",33,"Auto Components","Other",8.00636756765025,3.13549421592915,4,6.67456139181443,-3.32423634052603
"Fluor Corporation",57,"Engineering & Construction","Other",8.00636756765025,3.17805383034795,4.1,6.66949808985788,-4.07454193492592
"Thryve Digital",NA,"IT Services & Consulting","Chennai",10.3089526606443,1.94591014905531,3.9,6.67076632084587,-2.90042209374967
"MAS Financial Services",41,"Other","Other",8.00636756765025,4.89034912822175,3.6,6.66949808985788,-3.86323284125871
"Skill Lync",25,"Other","Chennai",6.62073965107352,2.83321334405622,3.2,6.6682282484174,-3.35240721749272
"Apar Industries",19,"Other","Mumbai",8.9226582995244,4.21950770517611,4.1,6.6682282484174,-3.44201937618241
"Freshworks",14,"Software Product","Chennai",8.00636756765025,3.85014760171006,3.4,6.6682282484174,-2.71810053695571
"JSW Paints",64,"Other","Mumbai",8.00636756765025,5.04342511691925,3.8,6.66568371778241,-3.57555076880693
"M3M India",48,"Real Estate","Other",8.00636756765025,2.19722457733622,4,6.66440902035041,-3.54045944899566
"Investors Clinic",8,"Real Estate","Other",4.83230575857184,3.49650756146648,3.8,6.6631326959908,-4.19970507787993
"eTeam",56,"Other","Bangalore / Bengaluru",4.83230575857184,2.99573227355399,3.2,6.66185474054531,-3.35240721749272
"Fedbank Financial Services",41,"Other","Mumbai",6.62073965107352,5.07517381523383,4,6.66185474054531,-3.54045944899566
"Intex Technologies",37,"Other","New Delhi",8.00636756765025,4.31748811353631,3.9,6.66185474054531,-4.19970507787993
"Edubridge Learning",15,"Other","Mumbai",6.62073965107352,4.14313472639153,4,6.66185474054531,-4.42284862919414
"Rohan Builders",134,"Real Estate","Pune",8.00636756765025,4.21950770517611,4.1,6.66057514983969,-3.86323284125871
"Union Bank of India",78,"Other","Mumbai",8.00636756765025,4.98360662170834,3.8,6.66057514983969,-3.64965874096066
"Eris Lifesciences",31,"Pharma","Other",8.00636756765025,4.47733681447821,3.7,6.66057514983969,-3.72970144863419
"Bpo Convergence",74,"Other","Other",11.9183905730784,3.61091791264422,3.5,6.65929391968364,-3.91202300542815
"Huhtamaki",26,"Other","Mumbai",8.00636756765025,3.71357206670431,4,6.66057514983969,-3.64965874096066
"Northcorp Software",27,"IT Services & Consulting","Other",8.00636756765025,1.94591014905531,4.8,6.65929391968364,-6.20962055691115
"Nexdigm",38,"Other","Pune",8.00636756765025,2.484906649788,3.8,6.65415252018322,-3.41124771751566
"Integra Software Services",37,"IT Services & Consulting","Other",6.62073965107352,2.89037175789616,3.8,6.65286302935335,-3.50655789731998
"Rodic Consultants",50,"Engineering & Construction","Other",8.00636756765025,4.87519732320115,4.2,6.65286302935335,-4.01738352108597
"Border Security Force",43,"Other","New Delhi",8.00636756765025,4.69134788222914,4.4,6.65157187358973,-4.26869794936688
"Artech Infosystems",55,"Other","Bangalore / Bengaluru",11.9183905730784,3.04452243772342,3.3,6.65157187358973,-3.27016911925575
"Forever Living Products",40,"Other","Mumbai",8.00636756765025,4.56434819146784,4.3,6.65157187358973,-4.19970507787993
"BDR Pharmaceuticals International",14,"Pharma","Other",8.00636756765025,3.2188758248682,4.2,6.65027904858742,-4.01738352108597
"Better.com",NA,"Financial Services","Other",8.00636756765025,2.30258509299405,3,6.65027904858742,-3.2188758248682
"NTT",31,"IT Services & Consulting","Mumbai",8.00636756765025,3.71357206670431,3.8,6.64898455002478,-3.05760767727208
"Greaves Cotton",117,"Auto Components","Other",8.00636756765025,3.80666248977032,4,6.64768837356333,-3.57555076880693
"Tata Power Solar",38,"Other","Bangalore / Bengaluru",8.00636756765025,4.44265125649032,4.1,6.64768837356333,-3.54045944899566
"India Shelter Finance Corporation",15,"Other","Other",8.00636756765025,5.14166355650266,3.8,6.64639051484773,-3.86323284125871
"Motherson Sumi Wiring",25,"Other","Other",8.00636756765025,3.66356164612965,3.7,6.64509096950564,-3.50655789731998
"Porter",NA,"Internet","Bangalore / Bengaluru",NA,3.40119738166216,3.7,6.64509096950564,-3.41124771751566
"Bill Gosling Outsourcing India",12,"Other","Other",8.00636756765025,2.56494935746154,3.5,6.64378973314767,-3.57555076880693
"Cigniti Technologies",63,"IT Services & Consulting","Other",8.00636756765025,2.19722457733622,3.7,6.64248680136726,-2.67364877438488
"Teamware Solutions",100,"Other","Other",8.00636756765025,3.25809653802148,4.1,6.64118216974059,-3.47376807449699
"Dunzo",27,"Internet","Bangalore / Bengaluru",8.00636756765025,2.99573227355399,3.4,6.64118216974059,-3.44201937618241
"Alorica",28,"Other","Bangalore / Bengaluru",8.00636756765025,2.77258872223978,3,6.64118216974059,-3.64965874096066
"Luxoft",28,"IT Services & Consulting","Bangalore / Bengaluru",8.00636756765025,3.09104245335832,3.6,6.64118216974059,-3.03655426807425
"Sunbeam Auto",24,"Auto Components","Other",8.00636756765025,3.36729582998647,3.8,6.63725803128446,-3.54045944899566
"Linde India",27,"Other","Other",8.00636756765025,3.98898404656427,3.9,6.63463335786169,-3.35240721749272
"Hitachi",122,"Industrial Machinery","Bangalore / Bengaluru",8.00636756765025,4.43081679884331,4,6.63594655568665,-3.10109278921182
"Wipro PARI",45,"Other","Pune",8.00636756765025,3.2188758248682,3.3,6.63331843328038,-3.44201937618241
"IBS Software Services",100,"Software Product","Other",6.62073965107352,2.89037175789616,3.6,6.62804137617953,-2.78062089393705
"Poly Medicure",19,"Other","Other",8.00636756765025,3.73766961828337,3.6,6.62936325343745,-3.61191841297781
"1 India Family Mart",37,"Other","New Delhi",8.00636756765025,4.59511985013459,4.6,6.62804137617953,-4.19970507787993
"Metso",11,"Other","Other",8.00636756765025,3.8286413964891,4.1,6.62936325343745,-3.54045944899566
"Clarivate",42,"Other","Bangalore / Bengaluru",10.3089526606443,2.77258872223978,3.7,6.62539236800796,-2.84731226843572
"JK Paper",48,"Other","Other",8.00636756765025,3.95124371858143,3.9,6.62406522779989,-3.61191841297781
"Franklin Templeton Investments",NA,"Financial Services","Other",NA,3.46573590279973,4,6.62406522779989,-3.24419363285249
"Baxter International",67,"Healthcare","Bangalore / Bengaluru",6.62073965107352,3.40119738166216,3.8,6.62406522779989,-3.35240721749272
"Qualitest",20,"IT Services & Consulting","Bangalore / Bengaluru",8.00636756765025,3.04452243772342,3.6,6.62406522779989,-2.7333680090865
"Engineers India",27,NA,"Other",8.00636756765025,NA,4.2,6.62406522779989,-3.41124771751566
"Eveready Industries",17,"Other","Other",8.00636756765025,4.62497281328427,3.8,6.62273632394984,-3.77226106305299
"Truhome Finance",34,"Other","Mumbai",8.00636756765025,5.00394630594546,3.6,6.62539236800796,-3.72970144863419
"Orion Edutech",22,"Other","Other",8.00636756765025,4.7361984483945,3.2,6.62273632394984,-4.26869794936688
"Sutherland Healthcare Solutions",31,"Other","Other",10.3089526606443,2.484906649788,3.7,6.62539236800796,-3.29683736633791
"Indo Autotech",17,"Auto Components","Other",8.00636756765025,3.46573590279973,3.9,6.62140565176413,-3.61191841297781
"Satya MicroCapital",37,"Financial Services","New Delhi",8.00636756765025,5.15329159449778,3.6,6.62140565176413,-3.91202300542815
"Advik Hi Tech",28,"Auto Components","Pune",6.62073965107352,3.29583686600433,3.7,6.62007320653036,-3.54045944899566
"Maveric Systems",31,"IT Services & Consulting","Chennai",8.00636756765025,2.30258509299405,3.3,6.61873898351722,-2.63108915996608
"THE LEELA PALACES HOTELS & RESORTS",18,"Other","New Delhi",8.00636756765025,3.46573590279973,4,6.61873898351722,-3.81671282562382
"SLK Global Services",78,"Other","Bangalore / Bengaluru",8.00636756765025,2.07944154167984,3.8,6.61740297797448,-3.61191841297781
"Casagrand",23,"Real Estate","Chennai",8.9226582995244,2.83321334405622,3.8,6.61740297797448,-3.27016911925575
"DBG Technology",145,"Other","Other",5.85936070647464,3.17805383034795,3.7,6.61606518513282,-3.91202300542815
"Microtek International",18,"Other","New Delhi",6.62073965107352,4.75359019110636,3.7,6.61606518513282,-3.64965874096066
"CADD Centre Training Services",38,"Education & Training","Chennai",8.00636756765025,4.89034912822175,4,6.61606518513282,-3.91202300542815
"Ather Energy",17,"Other","Bangalore / Bengaluru",8.00636756765025,4.11087386417331,4.1,6.61472560020376,-3.2188758248682
"K Raheja Corp",33,"Real Estate","Mumbai",5.85936070647464,2.89037175789616,4.3,6.61472560020376,-3.57555076880693
"First Advantage",15,"Other","Bangalore / Bengaluru",8.00636756765025,2.484906649788,3.5,6.61472560020376,-2.97592964625781
"UKG",14,"Software Product","Other",8.9226582995244,2.39789527279837,3,6.61338421837956,-2.91877123241786
"Rockwell Automation",23,"Other","Pune",8.00636756765025,3.09104245335832,3.6,6.61338421837956,-2.97592964625781
"Rallis India",21,"Other","Other",8.00636756765025,4.70953020131233,4.1,6.61069604471776,-3.72970144863419
"Careernet",18,"Other","Bangalore / Bengaluru",8.00636756765025,3.13549421592915,3.6,6.61069604471776,-3.10109278921182
"PUMA",NA,"Other","Bangalore / Bengaluru",10.3089526606443,4.55387689160054,4.1,6.60934924316738,-3.68887945411394
"Quatrro Business Support Services",30,NA,"Other",8.00636756765025,NA,3.3,6.60934924316738,-3.68887945411394
"Syneos Health",11,"Other","Other",8.00636756765025,2.56494935746154,3.6,6.60934924316738,-3.38139475436598
"Pratap Technocrats",62,"Other","Other",8.00636756765025,4.75359019110636,3.7,6.60934924316738,-4.01738352108597
"Victora Auto Private Limited",71,"Auto Components","Other",8.00636756765025,3.3322045101752,3.9,6.60934924316738,-3.47376807449699
"Cohance Lifesciences",56,"Pharma","Other",8.00636756765025,3.09104245335832,3.8,6.60665018619822,-3.72970144863419
"JioStar",58,NA,"Other",8.9226582995244,NA,3.6,6.6052979209482,-3.12356564506388
"Samsung E&A",NA,"Engineering & Construction","Other",10.3089526606443,3.87120101090789,4,6.60394382460047,-3.81671282562382
"Wipro Consumer Care & Lighting",33,"Other","Bangalore / Bengaluru",8.9226582995244,4.71849887129509,3.7,6.60394382460047,-3.35240721749272
"RR kabel",NA,"Other","Other",8.00636756765025,4.70048036579242,4,6.60394382460047,-3.61191841297781
"BNP Paribas India Solutions",32,"IT Services & Consulting","Mumbai",8.00636756765025,2.19722457733622,3.7,6.60394382460047,-2.78062089393705
"KMV Projects Limited",114,"Engineering & Construction","Other",10.3089526606443,4.18965474202643,4.2,6.60258789218934,-3.91202300542815
"Vertex Customer Solutions",61,"IT Services & Consulting","Chennai",8.9226582995244,3.49650756146648,3.6,6.60123011872888,-4.50986000618377
"Times Internet",44,"Internet","Other",5.85936070647464,3.17805383034795,3.4,6.60123011872888,-2.93746336543002
"Simplilearn",55,"Other","Bangalore / Bengaluru",8.00636756765025,2.19722457733622,3.1,6.59850902861452,-3.07911388249304
"Fleetguard Filters",35,"Auto Components","Pune",8.00636756765025,4.44265125649032,4.2,6.59987049921284,-3.64965874096066
"Progressive Infotech",23,"IT Services & Consulting","Other",8.00636756765025,4.15888308335967,3.3,6.59714570188665,-3.61191841297781
"Lea Associates South Asia",14,"Engineering & Construction","New Delhi",8.00636756765025,4.89783979995091,4.2,6.59714570188665,-4.01738352108597
"Prama Hikvision India",48,"Other","Mumbai",8.00636756765025,3.97029191355212,3.6,6.59714570188665,-3.54045944899566
"HSBC Software Development",29,NA,"Other",8.00636756765025,NA,4.1,6.59441345974978,-2.5133061243097
"Mswipe Technologies",70,"Other","Mumbai",6.62073965107352,4.55387689160054,3.2,6.59441345974978,-3.72970144863419
"ffreedom app",93,"Internet","Bangalore / Bengaluru",8.9226582995244,3.25809653802148,3.5,6.59304453414244,-4.19970507787993
"Denave",25,"Other","Other",8.00636756765025,4.18965474202643,3.5,6.59304453414244,-3.64965874096066
"Wipro Infrastructure Engineering",55,"Industrial Machinery","Bangalore / Bengaluru",6.62073965107352,3.63758615972639,3.7,6.59167373200866,-3.27016911925575
"Indusind Marketing & Financial Services",159,"Financial Services","Chennai",8.00636756765025,5.59098698051086,3.8,6.59167373200866,-4.13516655674236
"Somany Ceramics",70,"Other","New Delhi",6.62073965107352,4.39444915467244,4.1,6.59167373200866,-3.64965874096066
"Toyo Engineering",57,"Engineering & Construction","Mumbai",8.00636756765025,3.66356164612965,4,6.59030104819669,-3.35240721749272
"McDermott International",153,"Engineering & Construction","Chennai",8.9226582995244,3.46573590279973,4.2,6.59030104819669,-3.35240721749272
"Chennai Radha Engineering Works",98,"Engineering & Construction","Chennai",6.62073965107352,4.02535169073515,3.9,6.59030104819669,-3.81671282562382
"Zudio",33,"Other","New Delhi",4.83230575857184,4.86753445045558,3.9,6.5875500148248,-4.13516655674236
"RenewBuy",35,"Internet","Other",8.00636756765025,4.62497281328427,3.4,6.5875500148248,-3.61191841297781
"Action Construction Equipment",27,"Industrial Machinery","Other",8.00636756765025,4.07753744390572,3.7,6.58617165485467,-3.61191841297781
"Radical Minds",35,"Other","Other",5.85936070647464,2.56494935746154,2.8,6.58617165485467,-3.64965874096066
"Creative Synergies Group",22,"IT Services & Consulting","Bangalore / Bengaluru",8.00636756765025,2.19722457733622,4.1,6.58892647753352,-3.86323284125871
"Hitachi Digital Services",54,"IT Services & Consulting","Other",8.00636756765025,2.63905732961526,3.5,6.58617165485467,-4.01738352108597
"Principal Global Services",11,"Other","Pune",8.00636756765025,2.39789527279837,3.8,6.5875500148248,-2.95651156040071
"Praj Industries",32,"Other","Pune",8.00636756765025,3.78418963391826,4,6.58479139238572,-3.47376807449699
"Bitwise Solutions",28,"IT Services & Consulting","Pune",6.62073965107352,2.07944154167984,3.9,6.58340922215876,-3.12356564506388
"Assystem",29,"Other","Chennai",8.00636756765025,4.20469261939097,3.5,6.58340922215876,-3.9633162998157
"Wakefit",40,"Other","Bangalore / Bengaluru",8.00636756765025,3.89182029811063,3.9,6.58479139238572,-3.61191841297781
"Axtria",17,"Software Product","Other",11.9183905730784,2.07944154167984,2.9,6.58202513889283,-2.67364877438488
"Finolex Cables",19,"Other","Pune",8.00636756765025,4.31748811353631,3.7,6.58340922215876,-3.68887945411394
"Creambell",86,"Other","New Delhi",8.00636756765025,4.64439089914137,3.9,6.58202513889283,-3.91202300542815
"Brane Enterprises",40,"Software Product","Other",8.00636756765025,2.484906649788,2,6.58063913728495,-3.38139475436598
"Amadeus",74,"Software Product","Bangalore / Bengaluru",8.00636756765025,2.63905732961526,3.7,6.5792512120101,-2.70306265959117
"Hire In Global",177,NA,"Other",8.00636756765025,NA,4.9,6.5792512120101,-9.43348392329039
"IFFCO",30,"Other","New Delhi",8.00636756765025,4.68213122712422,4,6.5792512120101,-4.01738352108597
"Novac Technology Solutions",6,"Software Product","Chennai",8.00636756765025,3.2188758248682,3.6,6.57786135772105,-2.99573227355399
"Veradigm",55,"Software Product","Pune",8.9226582995244,2.07944154167984,3.8,6.57786135772105,-3.32423634052603
"Nibav Lifts",15,"Industrial Machinery","Chennai",8.00636756765025,3.66356164612965,3.8,6.58063913728495,-4.19970507787993
"Central Industrial Security Force",26,"Other","New Delhi",6.62073965107352,4.47733681447821,4.3,6.57786135772105,-3.9633162998157
"India Cements",13,"Other","Chennai",NA,4.47733681447821,3.8,6.57507584059962,-3.64965874096066
"Sharda Motor Industries",54,"Auto Components","Chennai",8.00636756765025,3.25809653802148,3.8,6.57646956904822,-3.61191841297781
"Waaree Energies",26,"Other","Other",8.00636756765025,3.91202300542815,4,6.57507584059962,-3.50655789731998
"Zidio Development",61,"IT Services & Consulting","Bangalore / Bengaluru",8.00636756765025,3.52636052461616,4.5,6.57507584059962,-7.02428909523809
