"YEARS.OLD","INDUSTRY","INDIA.HQ","TOTAL_EMPLOYEES","BRANCHES","RATING","REVIEWS","PACKAGE","logPACKAGE","logREVIEWS","logRATING","logBRANCHES"
32,"Other","Mumbai",4.83230575857184,34,3.3,196,0.00645,-5.04367514817446,5.27811465923052,1.19392246847243,3.52636052461616
9,"Other","Other",4.83230575857184,31,4.1,196,0.00575,-5.15855542417288,5.27811465923052,1.41098697371026,3.43398720448515
7,"Other","Other",6.62073965107352,13,4,196,0.00573,-5.16203974825549,5.27811465923052,1.38629436111989,2.56494935746154
NA,"Engineering & Construction","Other",NA,18,2,196,0.00504,-5.29034919689886,5.27811465923052,0.693147180559945,2.89037175789616
9,"Other","Pune",4.83230575857184,12,4.1,196,0.016,-4.13516655674236,5.27811465923052,1.41098697371026,2.484906649788
31,"Other","Bangalore / Bengaluru",5.85936070647464,13,3.3,196,0.00845,-4.77358883761305,5.27811465923052,1.19392246847243,2.56494935746154
NA,"Engineering & Construction","New Delhi",5.85936070647464,22,4.1,196,0.00496,-5.3063495382453,5.27811465923052,1.41098697371026,3.09104245335832
39,"Engineering & Construction","Pune",6.62073965107352,7,3.3,196,0.00746,-4.89819986476647,5.27811465923052,1.19392246847243,1.94591014905531
89,"Other","Other",5.85936070647464,11,3.9,196,0.00809,-4.81712654791174,5.27811465923052,1.3609765531356,2.39789527279837
18,"Industrial Machinery","Other",6.62073965107352,15,4.3,196,0.00699,-4.96327472273642,5.27811465923052,1.45861502269952,2.70805020110221
17,"Auto Components","Other",6.62073965107352,12,4,196,0.00852,-4.76533893814091,5.27811465923052,1.38629436111989,2.484906649788
27,"Other","Bangalore / Bengaluru",6.62073965107352,7,3.7,196,0.012,-4.42284862919414,5.27811465923052,1.30833281965018,1.94591014905531
29,"Auto Components","Bangalore / Bengaluru",6.62073965107352,10,3.2,196,0.00969,-4.63666085307946,5.27811465923052,1.16315080980568,2.30258509299405
41,"Industrial Machinery","Chennai",6.62073965107352,9,4.2,197,0.00908,-4.70168108636893,5.28320372873799,1.43508452528932,2.19722457733622
18,"Other","Pune",NA,11,3.8,197,0.00743,-4.90222942025247,5.28320372873799,1.33500106673234,2.39789527279837
97,"Other","New Delhi",8.9226582995244,12,4.3,196,0.00441,-5.42388058952338,5.27811465923052,1.45861502269952,2.484906649788
NA,"Other","Other",8.00636756765025,14,4.2,196,0.00779,-4.85491441909948,5.27811465923052,1.43508452528932,2.63905732961526
29,NA,"Other",8.00636756765025,NA,3.3,196,0.00599,-5.11766386685478,5.27811465923052,1.19392246847243,NA
41,"Pharma","Other",6.62073965107352,10,4.3,196,0.00739,-4.90762754402203,5.27811465923052,1.45861502269952,2.30258509299405
38,"Healthcare","Other",4.83230575857184,10,3.2,196,0.00843,-4.77595850696837,5.27811465923052,1.16315080980568,2.30258509299405
22,"Other","Mumbai",NA,44,3.9,196,0.00805,-4.82208318755166,5.27811465923052,1.3609765531356,3.78418963391826
62,"Other","Other",6.62073965107352,17,3.8,196,0.00819,-4.80484138111716,5.27811465923052,1.33500106673234,2.83321334405622
7,"Other","Other",6.62073965107352,1,4.3,196,6e-04,-7.41858090274813,5.27811465923052,1.45861502269952,0
54,"Other","Other",4.83230575857184,10,4,195,0.011,-4.50986000618377,5.27299955856375,1.38629436111989,2.30258509299405
36,"Pharma","Other",NA,16,3.9,195,0.01,-4.60517018598809,5.27299955856375,1.3609765531356,2.77258872223978
99,"Engineering & Construction","Other",8.00636756765025,26,4.4,195,0.00434,-5.43988093086982,5.27299955856375,1.48160454092422,3.25809653802148
33,"IT Services & Consulting","Bangalore / Bengaluru",6.62073965107352,15,3.3,196,0.00733,-4.91577976308358,5.27811465923052,1.19392246847243,2.70805020110221
65,NA,"Other",5.85936070647464,NA,4,195,0.00723,-4.92951624281146,5.27299955856375,1.38629436111989,NA
NA,"IT Services & Consulting","Mumbai",NA,47,3.8,195,0.00716,-4.93924529800958,5.27299955856375,1.33500106673234,3.85014760171006
36,"Other","Chennai",8.00636756765025,13,3.9,195,0.00755,-4.8862077157212,5.27299955856375,1.3609765531356,2.56494935746154
NA,"Other","New Delhi",NA,34,3.9,195,0.00755,-4.8862077157212,5.27299955856375,1.3609765531356,3.52636052461616
46,"Auto Components","Other",8.00636756765025,7,3.8,196,0.00759,-4.8809236875746,5.27811465923052,1.33500106673234,1.94591014905531
31,"Healthcare","New Delhi",5.85936070647464,42,3.4,195,0.00813,-4.81219435542242,5.27299955856375,1.22377543162212,3.73766961828337
42,NA,"Other",5.85936070647464,NA,3.4,195,0.00809,-4.81712654791174,5.27299955856375,1.22377543162212,NA
12,"Other","Bangalore / Bengaluru",6.62073965107352,16,3.3,195,0.00572,-5.16378647359043,5.27299955856375,1.19392246847243,2.77258872223978
33,"IT Services & Consulting","Pune",8.00636756765025,2,4.2,195,0.00942,-4.66492019039387,5.27299955856375,1.43508452528932,0.693147180559945
24,"Other","New Delhi",6.62073965107352,32,3.4,195,0.00528,-5.24382918126397,5.27299955856375,1.22377543162212,3.46573590279973
17,"Other","Other",6.62073965107352,5,3.9,195,0.016,-4.13516655674236,5.27299955856375,1.3609765531356,1.6094379124341
21,"Other","Other",8.00636756765025,26,3.9,195,0.00789,-4.84215914412435,5.27299955856375,1.3609765531356,3.25809653802148
7,"Other","Other",4.83230575857184,7,3.9,195,0.011,-4.50986000618377,5.27299955856375,1.3609765531356,1.94591014905531
19,"Education & Training","Other",5.85936070647464,70,4.1,195,0.00792,-4.8383640731558,5.27299955856375,1.41098697371026,4.24849524204936
19,"Auto Components","Other",4.83230575857184,19,4,195,0.01,-4.60517018598809,5.27299955856375,1.38629436111989,2.94443897916644
25,"Other","Other",6.62073965107352,11,4.2,195,0.00681,-4.98936315882072,5.27299955856375,1.43508452528932,2.39789527279837
40,"Healthcare","New Delhi",4.83230575857184,96,4.1,195,0.00402,-5.51647337635121,5.27299955856375,1.41098697371026,4.56434819146784
13,"Other","Other",5.85936070647464,17,3.5,195,0.011,-4.50986000618377,5.27299955856375,1.25276296849537,2.83321334405622
15,"Other","New Delhi",5.85936070647464,35,4,195,0.00539,-5.22320989406123,5.27299955856375,1.38629436111989,3.55534806148941
17,"Internet","Chennai",8.00636756765025,15,3.8,195,0.01,-4.60517018598809,5.27299955856375,1.33500106673234,2.70805020110221
19,"IT Services & Consulting","Other",6.62073965107352,1,4.8,194,0.00016,-8.74033674273045,5.26785815906333,1.56861591791385,0
11,"Engineering & Construction","New Delhi",5.85936070647464,21,4.5,194,0.00427,-5.4561414517416,5.26785815906333,1.50407739677627,3.04452243772342
24,"Internet","Other",6.62073965107352,19,3.8,194,0.00645,-5.04367514817446,5.26785815906333,1.33500106673234,2.94443897916644
17,"Internet","Bangalore / Bengaluru",5.85936070647464,15,3.7,194,0.012,-4.42284862919414,5.26785815906333,1.30833281965018,2.70805020110221
NA,"Other","Bangalore / Bengaluru",NA,11,3.3,194,0.012,-4.42284862919414,5.26785815906333,1.19392246847243,2.39789527279837
8,"Pharma","Mumbai",6.62073965107352,17,3.7,194,0.011,-4.50986000618377,5.26785815906333,1.30833281965018,2.83321334405622
27,"Other","Pune",4.83230575857184,3,3.8,194,0.015,-4.19970507787993,5.26785815906333,1.33500106673234,1.09861228866811
134,"IT Services & Consulting","Bangalore / Bengaluru",4.83230575857184,26,4.1,194,0.01,-4.60517018598809,5.26785815906333,1.41098697371026,3.25809653802148
30,"Other","Chennai",8.9226582995244,21,3.7,194,0.00431,-5.44681737486648,5.26785815906333,1.30833281965018,3.04452243772342
20,"Auto Components","Other",4.83230575857184,5,3.3,194,0.00732,-4.91714495100892,5.26785815906333,1.19392246847243,1.6094379124341
NA,"Other","New Delhi",NA,30,3.8,194,0.00718,-4.936455895922,5.26785815906333,1.33500106673234,3.40119738166216
42,"Real Estate","Other",8.00636756765025,25,4.1,194,0.00684,-4.98496754734768,5.26785815906333,1.41098697371026,3.2188758248682
17,NA,"Other",NA,NA,3.8,194,0.017,-4.07454193492592,5.26785815906333,1.33500106673234,NA
14,"Other","Mumbai",4.83230575857184,32,3.6,194,0.00733,-4.91577976308358,5.26785815906333,1.28093384546206,3.46573590279973
24,"Other","Other",8.00636756765025,9,3.6,195,0.00839,-4.78071475850302,5.27299955856375,1.28093384546206,2.19722457733622
30,"Other","Other",8.00636756765025,6,4.1,194,0.00975,-4.63048799397238,5.26785815906333,1.41098697371026,1.79175946922805
48,"Other","Other",8.00636756765025,18,3.5,195,0.00799,-4.82956451920395,5.27299955856375,1.25276296849537,2.89037175789616
29,"Healthcare","Other",8.00636756765025,3,4,194,0.00795,-4.8345833503159,5.26785815906333,1.38629436111989,1.09861228866811
8,"Industrial Machinery","Bangalore / Bengaluru",5.85936070647464,6,3.4,194,0.011,-4.50986000618377,5.26785815906333,1.22377543162212,1.79175946922805
25,"Other","Other",4.83230575857184,3,3.9,194,0.00833,-4.78789182280339,5.26785815906333,1.3609765531356,1.09861228866811
15,"Industrial Machinery","New Delhi",5.85936070647464,28,3.5,194,0.009,-4.71053070164592,5.26785815906333,1.25276296849537,3.3322045101752
23,"Other","Other",8.00636756765025,11,4,194,0.00271,-5.91080664409053,5.26785815906333,1.38629436111989,2.39789527279837
27,"Other","Chennai",6.62073965107352,14,3.6,193,0.00966,-4.63976163075771,5.26269018890489,1.28093384546206,2.63905732961526
33,"Other","Bangalore / Bengaluru",5.85936070647464,12,3.1,193,0.013,-4.3428059215206,5.26269018890489,1.1314021114911,2.484906649788
48,"Engineering & Construction","Other",4.83230575857184,39,4.2,193,0.00737,-4.91033757278089,5.26269018890489,1.43508452528932,3.66356164612965
19,"Other","New Delhi",8.9226582995244,17,4.2,193,0.0072,-4.93367425296013,5.26269018890489,1.43508452528932,2.83321334405622
23,"Internet","Other",6.62073965107352,35,3.7,193,0.00749,-4.89418648145301,5.26269018890489,1.30833281965018,3.55534806148941
14,"Other","New Delhi",4.83230575857184,36,4,193,0.00702,-4.95899206094442,5.26269018890489,1.38629436111989,3.58351893845611
42,"Other","Other",6.62073965107352,20,3.8,193,0.00837,-4.78310139448075,5.26269018890489,1.33500106673234,2.99573227355399
31,"Other","Other",NA,20,4.2,194,0.00806,-4.8208417224636,5.26785815906333,1.43508452528932,2.99573227355399
39,"Industrial Machinery","Other",10.3089526606443,30,4.2,193,0.00788,-4.84342737511235,5.26269018890489,1.43508452528932,3.40119738166216
55,"Other","Other",4.83230575857184,14,3.9,193,0.00787,-4.84469721655283,5.26269018890489,1.3609765531356,2.63905732961526
11,"IT Services & Consulting","Pune",8.00636756765025,12,4.5,193,0.00184,-6.29798970736124,5.26269018890489,1.50407739677627,2.484906649788
125,"Software Product","Other",8.00636756765025,2,4.3,193,0.00158,-6.45033043194326,5.26269018890489,1.45861502269952,0.693147180559945
16,"Other","New Delhi",4.83230575857184,45,4.1,193,0.00738,-4.90898164036976,5.26269018890489,1.41098697371026,3.80666248977032
28,"Other","Other",4.83230575857184,14,3.4,193,0.00702,-4.95899206094442,5.26269018890489,1.22377543162212,2.63905732961526
37,"Other","Mumbai",8.00636756765025,34,4,193,0.00845,-4.77358883761305,5.26269018890489,1.38629436111989,3.52636052461616
92,"Education & Training","Other",6.62073965107352,13,3.9,193,0.011,-4.50986000618377,5.26269018890489,1.3609765531356,2.56494935746154
54,"Other","New Delhi",5.85936070647464,46,4.2,193,0.017,-4.07454193492592,5.26269018890489,1.43508452528932,3.8286413964891
45,"Auto Components","Other",5.85936070647464,17,4,193,0.00728,-4.92262441677354,5.26269018890489,1.38629436111989,2.83321334405622
9,"Other","Pune",6.62073965107352,14,3.4,194,0.0073,-4.91988093082779,5.26785815906333,1.22377543162212,2.63905732961526
8,NA,"Other",4.83230575857184,NA,4,193,0.00423,-5.46555328592395,5.26269018890489,1.38629436111989,NA
114,"Financial Services","Bangalore / Bengaluru",5.85936070647464,31,3.3,193,0.00804,-4.82332619579126,5.26269018890489,1.19392246847243,3.43398720448515
36,"Other","Other",8.00636756765025,12,4.5,193,0.00095,-6.95904857336969,5.26269018890489,1.50407739677627,2.484906649788
30,"Other","New Delhi",8.00636756765025,2,4,193,0.00418,-5.47744403244547,5.26269018890489,1.38629436111989,0.693147180559945
30,"Other","Mumbai",5.85936070647464,5,2.6,192,0.012,-4.42284862919414,5.25749537202778,0.955511445027436,1.6094379124341
19,"Healthcare","Other",4.83230575857184,20,3.8,192,0.00551,-5.20119065581731,5.25749537202778,1.33500106673234,2.99573227355399
25,"Other","Mumbai",8.00636756765025,1,4.1,192,0.00322,-5.73837391942582,5.25749537202778,1.41098697371026,0
12,"Financial Services","Other",4.83230575857184,49,3.9,192,0.00572,-5.16378647359043,5.25749537202778,1.3609765531356,3.89182029811063
31,"IT Services & Consulting","Other",8.00636756765025,4,2.9,192,0.015,-4.19970507787993,5.25749537202778,1.06471073699243,1.38629436111989
20,"Other","Other",8.9226582995244,11,4.1,192,0.01,-4.60517018598809,5.25749537202778,1.41098697371026,2.39789527279837
24,"Other","Other",6.62073965107352,18,3.8,192,0.00867,-4.74788648818969,5.25749537202778,1.33500106673234,2.89037175789616
12,NA,"Other",NA,NA,3.3,192,0.0091,-4.69948086545933,5.25749537202778,1.19392246847243,NA
25,"Real Estate","Other",4.83230575857184,6,3,192,0.00762,-4.87697890928358,5.25749537202778,1.09861228866811,1.79175946922805
8,"Other","Chennai",5.85936070647464,17,3.6,192,0.00761,-4.87829210710854,5.25749537202778,1.28093384546206,2.83321334405622
105,"Other","Other",4.83230575857184,43,4.2,192,0.00635,-5.05930046607754,5.25749537202778,1.43508452528932,3.76120011569356
13,"Other","Other",5.85936070647464,30,4.1,192,0.00548,-5.20665017802221,5.25749537202778,1.41098697371026,3.40119738166216
26,"IT Services & Consulting","Bangalore / Bengaluru",6.62073965107352,10,4.2,192,0.00541,-5.21950618612375,5.25749537202778,1.43508452528932,2.30258509299405
NA,"Pharma","Mumbai",NA,36,4.1,192,0.00507,-5.28441446137905,5.25749537202778,1.41098697371026,3.58351893845611
80,"IT Services & Consulting","Other",8.00636756765025,24,3.8,192,0.00696,-4.96757580463581,5.25749537202778,1.33500106673234,3.17805383034795
43,NA,"Other",6.62073965107352,NA,4.1,192,0.00595,-5.1243640594246,5.25749537202778,1.41098697371026,NA
NA,"Other","Other",8.00636756765025,5,4.1,192,0.00632,-5.06403607082337,5.25749537202778,1.41098697371026,1.6094379124341
14,"Other","Other",6.62073965107352,27,3.5,192,0.00406,-5.5065723053685,5.25749537202778,1.25276296849537,3.29583686600433
29,"Software Product","Bangalore / Bengaluru",5.85936070647464,25,3.6,192,0.00773,-4.86264641638281,5.25749537202778,1.28093384546206,3.2188758248682
28,"Other","Other",5.85936070647464,28,4.2,192,0.00493,-5.31241629092754,5.25749537202778,1.43508452528932,3.3322045101752
31,"IT Services & Consulting","Other",8.00636756765025,4,3,192,0.011,-4.50986000618377,5.25749537202778,1.09861228866811,1.38629436111989
13,"Other","Other",8.00636756765025,14,3.7,192,0.00657,-5.02524144648562,5.25749537202778,1.30833281965018,2.63905732961526
39,"Other","Other",6.62073965107352,21,4,192,0.00437,-5.43299226987464,5.25749537202778,1.38629436111989,3.04452243772342
27,"Other","Other",5.85936070647464,13,3.3,193,0.011,-4.50986000618377,5.26269018890489,1.19392246847243,2.56494935746154
24,"Other","New Delhi",5.85936070647464,31,4.3,192,0.00792,-4.8383640731558,5.25749537202778,1.45861502269952,3.43398720448515
59,"IT Services & Consulting","New Delhi",5.85936070647464,27,3.6,193,0.00779,-4.85491441909948,5.26269018890489,1.28093384546206,3.29583686600433
92,"IT Services & Consulting","Other",5.85936070647464,4,3.6,192,0.02,-3.91202300542815,5.25749537202778,1.28093384546206,1.38629436111989
73,"Auto Components","Chennai",4.83230575857184,7,3.9,192,0.01,-4.60517018598809,5.25749537202778,1.3609765531356,1.94591014905531
NA,"IT Services & Consulting","Other",NA,9,3.9,192,0.011,-4.50986000618377,5.25749537202778,1.3609765531356,2.19722457733622
40,"Other","Other",8.00636756765025,20,4.3,192,0.00629,-5.06879420826979,5.25749537202778,1.45861502269952,2.99573227355399
33,"Other","Mumbai",5.85936070647464,8,3.3,192,0.013,-4.3428059215206,5.25749537202778,1.19392246847243,2.07944154167984
NA,"Other","Other",5.85936070647464,21,4,192,0.00532,-5.23628197562858,5.25749537202778,1.38629436111989,3.04452243772342
18,NA,"Other",5.85936070647464,NA,3.8,192,0.018,-4.01738352108597,5.25749537202778,1.33500106673234,NA
32,"IT Services & Consulting","Chennai",6.62073965107352,6,3.8,192,0.013,-4.3428059215206,5.25749537202778,1.33500106673234,1.79175946922805
21,"Other","Other",5.85936070647464,9,3.8,192,0.00855,-4.76182399603347,5.25749537202778,1.33500106673234,2.19722457733622
32,"Other","Other",6.62073965107352,10,3.6,192,0.00559,-5.18677599181513,5.25749537202778,1.28093384546206,2.30258509299405
20,"Other","Pune",6.62073965107352,2,4.1,192,0.00205,-6.18991548583182,5.25749537202778,1.41098697371026,0.693147180559945
78,"IT Services & Consulting","Other",8.00636756765025,5,2.8,191,0.014,-4.26869794936688,5.25227342804663,1.02961941718116,1.6094379124341
58,"Other","Other",8.00636756765025,8,3.4,191,0.011,-4.50986000618377,5.25227342804663,1.22377543162212,2.07944154167984
112,"Other","Chennai",4.83230575857184,15,3.3,191,0.011,-4.50986000618377,5.25227342804663,1.19392246847243,2.70805020110221
77,NA,"Other",6.62073965107352,NA,4.1,191,0.00851,-4.76651333639685,5.25227342804663,1.41098697371026,NA
102,NA,"Other",10.3089526606443,NA,4.2,192,0.00569,-5.1690450308439,5.25749537202778,1.43508452528932,NA
27,"IT Services & Consulting","Bangalore / Bengaluru",8.00636756765025,9,3.1,191,0.01,-4.60517018598809,5.25227342804663,1.1314021114911,2.19722457733622
14,"Software Product","Other",5.85936070647464,9,3,191,0.011,-4.50986000618377,5.25227342804663,1.09861228866811,2.19722457733622
35,"Other","New Delhi",5.85936070647464,15,3.8,191,0.00891,-4.72058103749942,5.25227342804663,1.33500106673234,2.70805020110221
71,"Industrial Machinery","Other",4.83230575857184,13,4.3,191,0.00721,-4.93228632768528,5.25227342804663,1.45861502269952,2.56494935746154
12,NA,"Other",4.83230575857184,NA,3.8,192,0.00639,-5.05302101059269,5.25749537202778,1.33500106673234,NA
21,"Healthcare","Other",6.62073965107352,18,4.1,191,0.00591,-5.13110944756413,5.25227342804663,1.41098697371026,2.89037175789616
121,"Other","Chennai",5.85936070647464,51,3.8,192,0.00623,-5.07837894618278,5.25749537202778,1.33500106673234,3.93182563272433
18,NA,"Other",NA,NA,3.7,191,0.00585,-5.14131361773837,5.25227342804663,1.30833281965018,NA
18,NA,"Other",6.62073965107352,NA,4.1,191,0.00949,-4.6575166663603,5.25227342804663,1.41098697371026,NA
16,"Other","Other",4.83230575857184,49,3.7,191,0.00414,-5.48705949114491,5.25227342804663,1.30833281965018,3.89182029811063
129,"Pharma","New Delhi",4.83230575857184,32,3.1,191,0.00473,-5.3538300764783,5.25227342804663,1.1314021114911,3.46573590279973
9,"Other","Mumbai",4.83230575857184,25,4,191,0.00729,-4.92125173296157,5.25227342804663,1.38629436111989,3.2188758248682
17,"Other","New Delhi",6.62073965107352,47,3.5,191,0.00874,-4.73984508931469,5.25227342804663,1.25276296849537,3.85014760171006
13,"Industrial Machinery","Other",4.83230575857184,22,3.2,191,0.00828,-4.79391231058497,5.25227342804663,1.16315080980568,3.09104245335832
15,NA,"Other",5.85936070647464,NA,3.4,192,0.00541,-5.21950618612375,5.25749537202778,1.22377543162212,NA
71,"Other","Mumbai",8.00636756765025,31,3.8,191,0.00704,-4.95614710881219,5.25227342804663,1.33500106673234,3.43398720448515
73,"Other","Other",5.85936070647464,11,4.1,191,0.006,-5.11599580975408,5.25227342804663,1.41098697371026,2.39789527279837
43,"Other","Other",6.62073965107352,45,4,191,0.00679,-4.99230433741153,5.25227342804663,1.38629436111989,3.80666248977032
17,NA,"Other",6.62073965107352,NA,3.9,192,0.014,-4.26869794936688,5.25749537202778,1.3609765531356,NA
22,"IT Services & Consulting","Pune",8.00636756765025,21,4.1,191,0.016,-4.13516655674236,5.25227342804663,1.41098697371026,3.04452243772342
25,"Healthcare","Other",4.83230575857184,10,3.8,191,0.00885,-4.7273378199623,5.25227342804663,1.33500106673234,2.30258509299405
29,"Industrial Machinery","Other",8.00636756765025,11,3.9,192,0.00793,-4.83710224333538,5.25749537202778,1.3609765531356,2.39789527279837
17,"Industrial Machinery","Pune",8.00636756765025,13,3.8,191,0.01,-4.60517018598809,5.25227342804663,1.33500106673234,2.56494935746154
NA,"Real Estate","Other",10.3089526606443,8,4.2,191,0.00848,-4.77004482917833,5.25227342804663,1.43508452528932,2.07944154167984
34,"Other","Other",6.62073965107352,4,3.8,191,0.00211,-6.16106733149416,5.25227342804663,1.33500106673234,1.38629436111989
7,NA,"Other",4.83230575857184,NA,3.9,191,0.00206,-6.18504929618065,5.25227342804663,1.3609765531356,NA
NA,"Other","Bangalore / Bengaluru",5.85936070647464,22,4.1,191,0.00246,-6.00759392903787,5.25227342804663,1.41098697371026,3.09104245335832
33,"IT Services & Consulting","Bangalore / Bengaluru",8.00636756765025,4,3.8,190,0.02,-3.91202300542815,5.24702407216049,1.33500106673234,1.38629436111989
39,"Other","Bangalore / Bengaluru",6.62073965107352,9,4,190,0.00714,-4.94204250263064,5.24702407216049,1.38629436111989,2.19722457733622
93,"Other","Other",NA,16,3.3,190,0.00633,-5.06245504282605,5.24702407216049,1.19392246847243,2.77258872223978
28,"IT Services & Consulting","Other",4.83230575857184,8,3.7,190,0.00888,-4.72395372197806,5.24702407216049,1.30833281965018,2.07944154167984
51,"Other","Mumbai",4.83230575857184,31,3,191,0.00863,-4.7525107738868,5.25227342804663,1.09861228866811,3.43398720448515
64,"Engineering & Construction","Bangalore / Bengaluru",5.85936070647464,12,3.8,191,0.00821,-4.8024023555178,5.25227342804663,1.33500106673234,2.484906649788
76,"Other","Other",8.00636756765025,27,3.7,190,0.00617,-5.08805644106484,5.24702407216049,1.30833281965018,3.29583686600433
23,"Other","Mumbai",8.00636756765025,23,3.9,190,0.00731,-4.91851200522045,5.24702407216049,1.3609765531356,3.13549421592915
22,"Engineering & Construction","Other",6.62073965107352,20,4.1,190,0.00713,-4.94344404455593,5.24702407216049,1.41098697371026,2.99573227355399
15,"Other","New Delhi",8.9226582995244,15,3.9,191,0.00707,-4.95189479907366,5.25227342804663,1.3609765531356,2.70805020110221
31,"Other","Chennai",NA,7,3.7,190,0.00798,-4.83081686752042,5.24702407216049,1.30833281965018,1.94591014905531
41,"Other","Pune",5.85936070647464,14,3.1,190,0.00781,-4.85235031513054,5.24702407216049,1.1314021114911,2.63905732961526
NA,"Other","New Delhi",4.83230575857184,82,3.8,190,0.0071,-4.94766049493487,5.24702407216049,1.33500106673234,4.40671924726425
18,"Healthcare","Other",5.85936070647464,5,3.8,190,0.0057,-5.16728910414163,5.24702407216049,1.33500106673234,1.6094379124341
30,"Financial Services","Other",4.83230575857184,7,4.7,190,0.00268,-5.92193848445937,5.24702407216049,1.54756250871601,1.94591014905531
77,"Other","New Delhi",5.85936070647464,29,4.2,189,0.02,-3.91202300542815,5.24174701505964,1.43508452528932,3.36729582998647
29,"Other","Chennai",5.85936070647464,2,3.9,189,0.015,-4.19970507787993,5.24174701505964,1.3609765531356,0.693147180559945
61,"Other","Other",8.00636756765025,5,4,190,0.00993,-4.61219480092506,5.24702407216049,1.38629436111989,1.6094379124341
35,"IT Services & Consulting","Other",5.85936070647464,3,3.8,189,0.00517,-5.2648825904618,5.24174701505964,1.33500106673234,1.09861228866811
29,"IT Services & Consulting","Bangalore / Bengaluru",4.83230575857184,10,3.6,189,0.00478,-5.34331473247877,5.24174701505964,1.28093384546206,2.30258509299405
21,"Education & Training","Bangalore / Bengaluru",5.85936070647464,7,4,189,0.00184,-6.29798970736124,5.24174701505964,1.38629436111989,1.94591014905531
130,"Other","Other",6.62073965107352,30,3.5,189,0.00747,-4.89686027983741,5.24174701505964,1.25276296849537,3.40119738166216
27,"Other","New Delhi",6.62073965107352,69,3.8,189,0.00776,-4.85877294478701,5.24174701505964,1.33500106673234,4.23410650459726
64,"Auto Components","Other",5.85936070647464,18,4.1,189,0.00733,-4.91577976308358,5.24174701505964,1.41098697371026,2.89037175789616
23,"Other","Other",5.85936070647464,20,3.7,189,0.0084,-4.77952357313287,5.24174701505964,1.30833281965018,2.99573227355399
41,"Engineering & Construction","New Delhi",5.85936070647464,32,4.1,189,0.00721,-4.93228632768528,5.24174701505964,1.41098697371026,3.46573590279973
45,"IT Services & Consulting","Bangalore / Bengaluru",NA,33,3.5,189,0.00686,-4.98204783724434,5.24174701505964,1.25276296849537,3.49650756146648
38,"Other","Chennai",8.00636756765025,28,4.1,189,0.00632,-5.06403607082337,5.24174701505964,1.41098697371026,3.3322045101752
72,"Other","Other",5.85936070647464,11,3.1,189,0.006,-5.11599580975408,5.24174701505964,1.1314021114911,2.39789527279837
31,"Other","Other",6.62073965107352,20,4.2,189,0.00361,-5.62404750663735,5.24174701505964,1.43508452528932,2.99573227355399
14,"Other","New Delhi",4.83230575857184,20,3.7,189,0.00918,-4.69072807434974,5.24174701505964,1.30833281965018,2.99573227355399
25,"Other","Other",6.62073965107352,14,3.5,189,0.0055,-5.20300718674371,5.24174701505964,1.25276296849537,2.63905732961526
18,"Other","New Delhi",4.83230575857184,6,3.5,189,0.00782,-4.85107072442492,5.24174701505964,1.25276296849537,1.79175946922805
8,"Other","Other",6.62073965107352,19,3.7,189,0.00661,-5.01917162511854,5.24174701505964,1.30833281965018,2.94443897916644
5,"Other","Pune",6.62073965107352,12,3.7,189,0.00308,-5.78282568199665,5.24174701505964,1.30833281965018,2.484906649788
5,"Financial Services","Pune",8.00636756765025,20,3.8,190,0.007,-4.96184512992682,5.24702407216049,1.33500106673234,2.99573227355399
40,"Other","Mumbai",6.62073965107352,32,3.8,189,0.0081,-4.81589121730374,5.24174701505964,1.33500106673234,3.46573590279973
69,"Healthcare","Other",5.85936070647464,32,3.8,189,0.00795,-4.8345833503159,5.24174701505964,1.33500106673234,3.46573590279973
35,"Other","Other",4.83230575857184,20,3,189,0.00856,-4.76065508882849,5.24174701505964,1.09861228866811,2.99573227355399
21,"Other","Pune",6.62073965107352,3,4.9,189,0.00134,-6.61508566501932,5.24174701505964,1.58923520511658,1.09861228866811
57,"Education & Training","Mumbai",5.85936070647464,22,3.7,188,0.011,-4.50986000618377,5.23644196282995,1.30833281965018,3.09104245335832
22,"Education & Training","Other",5.85936070647464,8,4.1,188,0.00427,-5.4561414517416,5.23644196282995,1.41098697371026,2.07944154167984
NA,"Software Product","Other",NA,9,3,189,0.016,-4.13516655674236,5.24174701505964,1.09861228866811,2.19722457733622
17,"IT Services & Consulting","Other",NA,4,4.5,188,0.00305,-5.79261368836282,5.23644196282995,1.50407739677627,1.38629436111989
21,"Other","Mumbai",5.85936070647464,36,3.6,189,0.00854,-4.76299427118166,5.24174701505964,1.28093384546206,3.58351893845611
42,"Other","Other",4.83230575857184,12,4.1,188,0.00647,-5.04057917046933,5.23644196282995,1.41098697371026,2.484906649788
27,"IT Services & Consulting","Pune",6.62073965107352,NA,4,188,0.00432,-5.44449987672612,5.23644196282995,1.38629436111989,NA
22,"Pharma","Other",8.9226582995244,8,3.8,188,0.00648,-5.03903476861795,5.23644196282995,1.33500106673234,2.07944154167984
37,"IT Services & Consulting","Other",5.85936070647464,4,4.4,188,0.00601,-5.11433053043502,5.23644196282995,1.48160454092422,1.38629436111989
57,"IT Services & Consulting","Bangalore / Bengaluru",6.62073965107352,5,3.3,189,0.00789,-4.84215914412435,5.24174701505964,1.19392246847243,1.6094379124341
21,"IT Services & Consulting","Pune",8.00636756765025,5,3.4,188,0.013,-4.3428059215206,5.23644196282995,1.22377543162212,1.6094379124341
